state_mode,model,case,phase,batch,tokens,variant,cycles,latency_us_proxy,speedup_vs_A,speedup_vs_B,speedup_vs_D_prime,speedup_vs_D,bank_stall_cycles,matrix_sram_service_cycles,physical_hbm_read_bytes,physical_hbm_write_bytes
bf16_state_candidate,nemotron3,decode_b4_t1,decode,4,1,D_prime_best_global_fixed,3971392,3971.392,3.074672054534027,2.1228405556540375,1.0,1.0,0,141312,5345137152,110798336
bf16_state_candidate,nemotron3,decode_b4_t1,decode,4,1,D_compiler_per_tile_affine,3971392,3971.392,3.074672054534027,2.1228405556540375,1.0,1.0,0,141312,5345137152,110798336
bf16_state_candidate,nemotron3,decode_b4_t1,decode,4,1,E_affine_plus_matrix_overlap,3932499,3932.499,3.1050810184567115,2.143835764484619,1.0098901487323964,1.0098901487323964,0,141312,5345137152,110798336
bf16_state_candidate,nemotron3,decode_b8_t1,decode,8,1,A_original_fixed,23084828,23084.828,1.0,0.6725038627101748,0.28616873385411407,0.28616873385411407,0,0,8606024192,221596672
bf16_state_candidate,nemotron3,decode_b8_t1,decode,8,1,B_arlo_static,15524636,15524.636,1.4869803066558211,1.0,0.42552727162169857,0.42552727162169857,0,0,8606024192,221596672
bf16_state_candidate,nemotron3,decode_b8_t1,decode,8,1,C_multirow_original_fixed,6888780,6888.78,3.3510763879816166,2.2536118151544975,0.958973286997117,0.958973286997117,282624,565248,8606024192,221596672
bf16_state_candidate,nemotron3,decode_b8_t1,decode,8,1,D_prime_best_global_fixed,6606156,6606.156,3.4944418509039146,2.3500256427489754,1.0,1.0,0,282624,8606024192,221596672
bf16_state_candidate,nemotron3,decode_b8_t1,decode,8,1,D_compiler_per_tile_affine,6606156,6606.156,3.4944418509039146,2.3500256427489754,1.0,1.0,0,282624,8606024192,221596672
bf16_state_candidate,nemotron3,decode_b8_t1,decode,8,1,E_affine_plus_matrix_overlap,6528393,6528.393,3.5360659200510756,2.3780179900321565,1.0119115071656992,1.0119115071656992,0,282624,8606024192,221596672
bf16_state_candidate,nemotron3,decode_b16_t1,decode,16,1,A_original_fixed,44833177,44833.177,1.0,0.6627411882945525,0.26488939206784295,0.26488939206784295,0,0,15127798272,443193344
bf16_state_candidate,nemotron3,decode_b16_t1,decode,16,1,B_arlo_static,29712793,29712.793,1.5088846410366068,1.0,0.3996875352646922,0.3996875352646922,0,0,15127798272,443193344
bf16_state_candidate,nemotron3,decode_b16_t1,decode,16,1,C_multirow_original_fixed,12441081,12441.081,3.6036399891617137,2.388280648602802,0.9545660059604145,0.9545660059604145,565248,1130496,15127798272,443193344
bf16_state_candidate,nemotron3,decode_b16_t1,decode,16,1,D_prime_best_global_fixed,11875833,11875.833,3.775160613996509,2.501954431322839,1.0,1.0,0,565248,15127798272,443193344
bf16_state_candidate,nemotron3,decode_b16_t1,decode,16,1,D_compiler_per_tile_affine,11875833,11875.833,3.775160613996509,2.501954431322839,1.0,1.0,0,565248,15127798272,443193344
bf16_state_candidate,nemotron3,decode_b16_t1,decode,16,1,E_affine_plus_matrix_overlap,11720307,11720.307,3.8252561984937765,2.535154838520868,1.0132697889227646,1.0132697889227646,0,565248,15127798272,443193344
bf16_state_candidate,nemotron3,decode_b1_t4,decode,1,4,A_original_fixed,16220454,16220.454,1.0,0.7669549816546442,0.49204035842646576,0.49204035842646576,0,0,11597924352,110798336
bf16_state_candidate,nemotron3,decode_b1_t4,decode,1,4,B_arlo_static,12440358,12440.358,1.303857493490139,1.0,0.6415505084339213,0.6415505084339213,0,0,11597924352,110798336
bf16_state_candidate,nemotron3,decode_b1_t4,decode,1,4,C_multirow_original_fixed,8122430,8122.43,1.9969952341848436,1.5316054431986488,0.9826022508042543,0.9826022508042543,141312,282624,11597924352,110798336
bf16_state_candidate,nemotron3,decode_b1_t4,decode,1,4,D_prime_best_global_fixed,7981118,7981.118,2.032353612614173,1.5587237276782526,1.0,1.0,0,141312,11597924352,110798336
bf16_state_candidate,nemotron3,decode_b1_t4,decode,1,4,D_compiler_per_tile_affine,7981118,7981.118,2.032353612614173,1.5587237276782526,1.0,1.0,0,141312,11597924352,110798336
bf16_state_candidate,nemotron3,decode_b1_t4,decode,1,4,E_affine_plus_matrix_overlap,7942202,7942.202,2.0423119432117187,1.5663613189390047,1.004899900556546,1.004899900556546,0,141312,11597924352,110798336
bf16_state_candidate,nemotron3,decode_b1_t32,decode,1,32,A_original_fixed,129765906,129765.906,1.0,0.7669590655036925,0.4920492598417954,0.4920492598417954,0,0,92786147328,886386688
bf16_state_candidate,nemotron3,decode_b1_t32,decode,1,32,B_arlo_static,99525138,99525.138,1.303850550802552,1.0,0.641558698466713,0.641558698466713,0,0,92786147328,886386688
bf16_state_candidate,nemotron3,decode_b1_t32,decode,1,32,C_multirow_original_fixed,64981714,64981.714,1.9969603448748674,1.5315868399531598,0.982602859629095,0.982602859629095,1130496,2260992,92786147328,886386688
bf16_state_candidate,nemotron3,decode_b1_t32,decode,1,32,D_prime_best_global_fixed,63851218,63851.218,2.0323168463286008,1.5587038292675952,1.0,1.0,0,1130496,92786147328,886386688
bf16_state_candidate,nemotron3,decode_b1_t32,decode,1,32,D_compiler_per_tile_affine,63851218,63851.218,2.0323168463286008,1.5587038292675952,1.0,1.0,0,1130496,92786147328,886386688
bf16_state_candidate,nemotron3,decode_b1_t32,decode,1,32,E_affine_plus_matrix_overlap,63539890,63539.89,2.042274640387322,1.56634104969335,1.0048997251962508,1.0048997251962508,0,1130496,92786147328,886386688
bf16_state_candidate,nemotron3,decode_b1_t128,decode,1,128,A_original_fixed,519094896,519094.896,1.0,0.7669731046633138,0.4920798604808474,0.4920798604808474,0,0,371182338048,3545546752
bf16_state_candidate,nemotron3,decode_b1_t128,decode,1,128,B_arlo_static,398131824,398131.824,1.3038266842994193,1.0,0.6415868529012642,0.6415868529012642,0,0,371182338048,3545546752
bf16_state_candidate,nemotron3,decode_b1_t128,decode,1,128,C_multirow_original_fixed,259958128,259958.128,1.9968404142377882,1.531522892025134,0.9826049524406485,0.9826049524406485,4521984,9043968,371182338048,3545546752
bf16_state_candidate,nemotron3,decode_b1_t128,decode,1,128,D_prime_best_global_fixed,255436144,255436.144,2.0321904640088837,1.5586354294480738,1.0,1.0,0,4521984,371182338048,3545546752
bf16_state_candidate,nemotron3,decode_b1_t128,decode,1,128,D_compiler_per_tile_affine,255436144,255436.144,2.0321904640088837,1.5586354294480738,1.0,1.0,0,4521984,371182338048,3545546752
bf16_state_candidate,nemotron3,decode_b1_t128,decode,1,128,E_affine_plus_matrix_overlap,254190832,254190.832,2.0421464138407637,1.5662713752005029,1.0048991224042259,1.0048991224042259,0,4521984,371182338048,3545546752
bf16_state_candidate,nemotron3,prefill_b1_s16,prefill,1,16,A_original_fixed,10262134,10262.134,1.0,1.0,1.0,1.0,0,0,14522507776,64477184
bf16_state_candidate,nemotron3,prefill_b1_s16,prefill,1,16,B_arlo_static,10262134,10262.134,1.0,1.0,1.0,1.0,0,0,14522507776,64477184
bf16_state_candidate,nemotron3,prefill_b1_s16,prefill,1,16,C_multirow_original_fixed,10262134,10262.134,1.0,1.0,1.0,1.0,0,0,14522507776,64477184
bf16_state_candidate,nemotron3,prefill_b1_s16,prefill,1,16,D_prime_best_global_fixed,10262134,10262.134,1.0,1.0,1.0,1.0,0,0,14522507776,64477184
bf16_state_candidate,nemotron3,prefill_b1_s16,prefill,1,16,D_compiler_per_tile_affine,10262134,10262.134,1.0,1.0,1.0,1.0,0,0,14522507776,64477184
bf16_state_candidate,nemotron3,prefill_b1_s16,prefill,1,16,E_affine_plus_matrix_overlap,10262134,10262.134,1.0,1.0,1.0,1.0,0,0,14522507776,64477184
bf16_state_candidate,nemotron3,prefill_b1_s128,prefill,1,128,A_original_fixed,19715161,19715.161,1.0,1.0,1.0,1.0,0,0,18973663744,339083264
bf16_state_candidate,nemotron3,prefill_b1_s128,prefill,1,128,B_arlo_static,19715161,19715.161,1.0,1.0,1.0,1.0,0,0,18973663744,339083264
bf16_state_candidate,nemotron3,prefill_b1_s128,prefill,1,128,C_multirow_original_fixed,19715161,19715.161,1.0,1.0,1.0,1.0,0,0,18973663744,339083264
bf16_state_candidate,nemotron3,prefill_b1_s128,prefill,1,128,D_prime_best_global_fixed,19715161,19715.161,1.0,1.0,1.0,1.0,0,0,18973663744,339083264
bf16_state_candidate,nemotron3,prefill_b1_s128,prefill,1,128,D_compiler_per_tile_affine,19715161,19715.161,1.0,1.0,1.0,1.0,0,0,18973663744,339083264
bf16_state_candidate,nemotron3,prefill_b1_s128,prefill,1,128,E_affine_plus_matrix_overlap,19715161,19715.161,1.0,1.0,1.0,1.0,0,0,18973663744,339083264
bf16_state_candidate,kimi_k3,decode_b1_t1,decode,1,1,A_original_fixed,104732886,104732.886,1.0,0.9346662518208464,0.8682599465463026,0.8662360550247798,0,0,137262374656,238763008
bf16_state_candidate,kimi_k3,decode_b1_t1,decode,1,1,B_arlo_static,97890294,97890.294,1.0699006175218966,1.0,0.928951852979418,0.9267864901907436,0,0,137262374656,238763008
bf16_state_candidate,kimi_k3,decode_b1_t1,decode,1,1,C_multirow_original_fixed,91995210,91995.21,1.1384602089608795,1.064080336356643,0.9884794001774657,0.9861752802129589,1271808,1695744,137262374656,238763008
bf16_state_candidate,kimi_k3,decode_b1_t1,decode,1,1,D_prime_best_global_fixed,90935370,90935.37,1.1517288157512309,1.0764820553322652,1.0,0.9976690258147077,211968,635904,137262374656,238763008
bf16_state_candidate,kimi_k3,decode_b1_t1,decode,1,1,D_compiler_per_tile_affine,90723402,90723.402,1.1544197383603405,1.0789971698812617,1.0023364203207459,1.0,0,423936,137262374656,238763008
bf16_state_candidate,kimi_k3,decode_b1_t1,decode,1,1,E_affine_plus_matrix_overlap,90445194,90445.194,1.1579707153925725,1.0823161482742798,1.0054195914489388,1.003075984335884,0,423936,137262374656,238763008
bf16_state_candidate,kimi_k3,decode_b2_t1,decode,2,1,A_original_fixed,138222627,138222.627,1.0,0.9009917240250397,0.800358070173272,0.7972910180617534,0,0,163388945856,477526016
bf16_state_candidate,kimi_k3,decode_b2_t1,decode,2,1,B_arlo_static,124537443,124537.443,1.1098881081089804,1.0,0.8883079043143676,0.8849038196488425,0,0,163388945856,477526016
bf16_state_candidate,kimi_k3,decode_b2_t1,decode,2,1,C_multirow_original_fixed,112747275,112747.275,1.225950933182199,1.1045716448579357,0.9811997230088266,0.9774396676105919,2543616,3391488,163388945856,477526016
bf16_state_candidate,kimi_k3,decode_b2_t1,decode,2,1,D_prime_best_global_fixed,110627595,110627.595,1.2494407656606834,1.1257357895197848,1.0,0.9961679000614629,423936,1271808,163388945856,477526016
bf16_state_candidate,kimi_k3,decode_b2_t1,decode,2,1,D_compiler_per_tile_affine,110203659,110203.659,1.2542471661489933,1.1300663165821019,1.0038468414193036,1.0,0,847872,163388945856,477526016
bf16_state_candidate,kimi_k3,decode_b2_t1,decode,2,1,E_affine_plus_matrix_overlap,109647243,109647.243,1.2606119699699152,1.1358009521497956,1.008940963522448,1.0050746009181462,0,847872,163388945856,477526016
bf16_state_candidate,kimi_k3,decode_b4_t1,decode,4,1,A_original_fixed,205202904,205202.904,1.0,0.8666180279787853,0.7310463793436374,0.7269145079935126,0,0,215642088320,955052032
bf16_state_candidate,kimi_k3,decode_b4_t1,decode,4,1,B_arlo_static,177832536,177832.536,1.1539109131300922,1.0,0.8435623951288643,0.8387945836863059,0,0,215642088320,955052032
bf16_state_candidate,kimi_k3,decode_b4_t1,decode,4,1,C_multirow_original_fixed,154252200,154252.2,1.330307794637613,1.1528687175936552,0.972516696682446,0.9670200360189353,5087232,6782976,215642088320,955052032
bf16_state_candidate,kimi_k3,decode_b4_t1,decode,4,1,D_prime_best_global_fixed,150012840,150012.84,1.3679022675658963,1.1854487655856658,1.0,0.9943480038108737,847872,2543616,215642088320,955052032
bf16_state_candidate,kimi_k3,decode_b4_t1,decode,4,1,D_compiler_per_tile_affine,149164968,149164.968,1.3756775920737636,1.1921870019775689,1.0056841228296982,1.0,0,1695744,215642088320,955052032
bf16_state_candidate,kimi_k3,decode_b4_t1,decode,4,1,E_affine_plus_matrix_overlap,148052136,148052.136,1.386017855223649,1.2011480604373044,1.0132433347668823,1.0075164873001223,0,1695744,215642088320,955052032
bf16_state_candidate,kimi_k3,decode_b8_t1,decode,8,1,A_original_fixed,339163528,339163.528,1.0,0.8386007589825519,0.6745518934453353,0.6695521105677377,0,0,320148373248,1910104064
bf16_state_candidate,kimi_k3,decode_b8_t1,decode,8,1,B_arlo_static,284422792,284422.792,1.1924625506102198,1.0,0.8043778713767777,0.7984158175340603,0,0,320148373248,1910104064
bf16_state_candidate,kimi_k3,decode_b8_t1,decode,8,1,C_multirow_original_fixed,237262120,237262.12,1.4294887359178954,1.1987703388977557,0.9642643334721952,0.9571172001666343,10174464,13565952,320148373248,1910104064
bf16_state_candidate,kimi_k3,decode_b8_t1,decode,8,1,D_prime_best_global_fixed,228783400,228783.4,1.482465633433195,1.2431968053626268,1.0,0.9925879937093338,1695744,5087232,320148373248,1910104064
bf16_state_candidate,kimi_k3,decode_b8_t1,decode,8,1,D_compiler_per_tile_affine,227087656,227087.656,1.4935357296567453,1.2524801964577061,1.007467354368218,1.0,0,3391488,320148373248,1910104064
bf16_state_candidate,kimi_k3,decode_b8_t1,decode,8,1,E_affine_plus_matrix_overlap,224861992,224861.992,1.5083186134898245,1.264877134060077,1.0174391766484039,1.0098979110707158,0,3391488,320148373248,1910104064
bf16_state_candidate,kimi_k3,decode_b16_t1,decode,16,1,A_original_fixed,607084478,607084.478,1.0,0.8196602351608798,0.6363599070638732,0.6307733896632423,0,0,529160943104,3820208128
bf16_state_candidate,kimi_k3,decode_b16_t1,decode,16,1,B_arlo_static,497603006,497603.006,1.220017706243519,1.0,0.7763703541614055,0.7695547040163981,0,0,529160943104,3820208128
bf16_state_candidate,kimi_k3,decode_b16_t1,decode,16,1,C_multirow_original_fixed,403281662,403281.662,1.5053609801875891,1.2338845350225718,0.9579513734497553,0.9495416481397064,20348928,27131904,529160943104,3820208128
bf16_state_candidate,kimi_k3,decode_b16_t1,decode,16,1,D_prime_best_global_fixed,386324222,386324.222,1.5714377805697102,1.2880450607624598,1.0,0.9912211354948384,3391488,10174464,529160943104,3820208128
bf16_state_candidate,kimi_k3,decode_b16_t1,decode,16,1,D_compiler_per_tile_affine,382932734,382932.734,1.5853554008260886,1.2994527806546827,1.0088566155328993,1.0,0,6782976,529160943104,3820208128
bf16_state_candidate,kimi_k3,decode_b16_t1,decode,16,1,E_affine_plus_matrix_overlap,378481406,378481.406,1.604000799975891,1.3147356729064783,1.0207218000030363,1.011761021623345,0,6782976,529160943104,3820208128
bf16_state_candidate,kimi_k3,decode_b1_t4,decode,1,4,A_original_fixed,418932048,418932.048,1.0,0.9346663304212047,0.8682601050373687,0.8662362159507071,0,0,549049664512,955052032
bf16_state_candidate,kimi_k3,decode_b1_t4,decode,1,4,B_arlo_static,391561680,391561.68,1.0699005275490696,1.0,0.9289519444292914,0.9267865844277714,0,0,549049664512,955052032
bf16_state_candidate,kimi_k3,decode_b1_t4,decode,1,4,C_multirow_original_fixed,367981344,367981.344,1.1384600193209795,1.0640802485899938,0.9884794159564785,0.9861752991477742,5087232,6782976,549049664512,955052032
bf16_state_candidate,kimi_k3,decode_b1_t4,decode,1,4,D_prime_best_global_fixed,363741984,363741.984,1.1517286055161562,1.076481949358917,1.0,0.9976690290444998,847872,2543616,549049664512,955052032
bf16_state_candidate,kimi_k3,decode_b1_t4,decode,1,4,D_compiler_per_tile_affine,362894112,362894.112,1.154419523896822,1.078997060167237,1.002336417075844,1.0,0,1695744,549049664512,955052032
bf16_state_candidate,kimi_k3,decode_b1_t4,decode,1,4,E_affine_plus_matrix_overlap,361781280,361781.28,1.1579704953224776,1.0823160335990851,1.0054195838988684,1.0030759800507092,0,1695744,549049664512,955052032
bf16_state_candidate,kimi_k3,decode_b1_t32,decode,1,32,A_original_fixed,3351482304,3351482.304,1.0,0.9346668357047068,0.8682611238994028,0.8662372504652796,0,0,4392409702400,7640416256
bf16_state_candidate,kimi_k3,decode_b1_t32,decode,1,32,B_arlo_static,3132519360,3132519.36,1.069899949157856,1.0,0.9289525323157141,0.9267871902314436,0,0,4392409702400,7640416256
bf16_state_candidate,kimi_k3,decode_b1_t32,decode,1,32,C_multirow_original_fixed,2943876672,2943876.672,1.1384588002197396,1.064079684381561,0.9884795173919568,0.9861754208703482,40697856,54263808,4392409702400,7640416256
bf16_state_candidate,kimi_k3,decode_b1_t32,decode,1,32,D_prime_best_global_fixed,2909961792,2909961.792,1.1517272540188734,1.0764812681086913,1.0,0.9976690498072354,6782976,20348928,4392409702400,7640416256
bf16_state_candidate,kimi_k3,decode_b1_t32,decode,1,32,D_compiler_per_tile_affine,2903178816,2903178.816,1.154418145216998,1.078996354870068,1.0023363962159746,1.0,0,13565952,4392409702400,7640416256
bf16_state_candidate,kimi_k3,decode_b1_t32,decode,1,32,E_affine_plus_matrix_overlap,2894276160,2894276.16,1.1579690806007952,1.0823152964090337,1.0054195353632045,1.0030759525034405,0,13565952,4392409702400,7640416256
bf16_state_candidate,kimi_k3,decode_b1_t128,decode,1,128,A_original_fixed,13406286552,13406286.552,1.0,0.9346685771184462,0.8682646353149501,0.8662408158258798,0,0,17569808678912,30561665024
bf16_state_candidate,kimi_k3,decode_b1_t128,decode,1,128,B_arlo_static,12530434776,12530434.776,1.0698979557898143,1.0,0.9289545584080537,0.9267892780738097,0,0,17569808678912,30561665024
bf16_state_candidate,kimi_k3,decode_b1_t128,decode,1,128,C_multirow_original_fixed,11775864024,11775864.024,1.1384545987179446,1.0640777398976529,0.988479866978464,0.9861758403741568,162791424,217055232,17569808678912,30561665024
bf16_state_candidate,kimi_k3,decode_b1_t128,decode,1,128,D_prime_best_global_fixed,11640204504,11640204.504,1.1517225962304278,1.0764789202538567,1.0,0.9976691213637461,27131904,81395712,17569808678912,30561665024
bf16_state_candidate,kimi_k3,decode_b1_t128,decode,1,128,D_compiler_per_tile_affine,11613072600,11613072.6,1.1544133937473189,1.078993924140283,1.0023363243247096,1.0,0,54263808,17569808678912,30561665024
bf16_state_candidate,kimi_k3,decode_b1_t128,decode,1,128,E_affine_plus_matrix_overlap,11577461976,11577461.976,1.1579642049173766,1.0823127557642171,1.0054193680903523,1.0030758575647944,0,54263808,17569808678912,30561665024
bf16_state_candidate,kimi_k3,prefill_b1_s16,prefill,1,16,A_original_fixed,363740249,363740.249,1.0,1.0,1.0,1.0,0,0,524456506880,259145728
bf16_state_candidate,kimi_k3,prefill_b1_s16,prefill,1,16,B_arlo_static,363740249,363740.249,1.0,1.0,1.0,1.0,0,0,524456506880,259145728
bf16_state_candidate,kimi_k3,prefill_b1_s16,prefill,1,16,C_multirow_original_fixed,363740249,363740.249,1.0,1.0,1.0,1.0,0,0,524456506880,259145728
bf16_state_candidate,kimi_k3,prefill_b1_s16,prefill,1,16,D_prime_best_global_fixed,363740249,363740.249,1.0,1.0,1.0,1.0,0,0,524456506880,259145728
bf16_state_candidate,kimi_k3,prefill_b1_s16,prefill,1,16,D_compiler_per_tile_affine,363740249,363740.249,1.0,1.0,1.0,1.0,0,0,524456506880,259145728
bf16_state_candidate,kimi_k3,prefill_b1_s16,prefill,1,16,E_affine_plus_matrix_overlap,363740249,363740.249,1.0,1.0,1.0,1.0,0,0,524456506880,259145728
bf16_state_candidate,kimi_k3,prefill_b1_s128,prefill,1,128,A_original_fixed,1218122519,1218122.519,1.0,1.0,1.0,1.0,0,0,1557972203520,411336704
bf16_state_candidate,kimi_k3,prefill_b1_s128,prefill,1,128,B_arlo_static,1218122519,1218122.519,1.0,1.0,1.0,1.0,0,0,1557972203520,411336704
bf16_state_candidate,kimi_k3,prefill_b1_s128,prefill,1,128,C_multirow_original_fixed,1218122519,1218122.519,1.0,1.0,1.0,1.0,0,0,1557972203520,411336704
bf16_state_candidate,kimi_k3,prefill_b1_s128,prefill,1,128,D_prime_best_global_fixed,1218122519,1218122.519,1.0,1.0,1.0,1.0,0,0,1557972203520,411336704
bf16_state_candidate,kimi_k3,prefill_b1_s128,prefill,1,128,D_compiler_per_tile_affine,1218122519,1218122.519,1.0,1.0,1.0,1.0,0,0,1557972203520,411336704
bf16_state_candidate,kimi_k3,prefill_b1_s128,prefill,1,128,E_affine_plus_matrix_overlap,1218122519,1218122.519,1.0,1.0,1.0,1.0,0,0,1557972203520,411336704
